startTime,dataProvider,settlementDate,settlementPeriod,price,volume,requested_provider
2025-07-14T10:30:00Z,APXMIDP,2025-07-14,24,58.6,3036.5,APXMIDP
2025-07-14T10:00:00Z,APXMIDP,2025-07-14,23,63.18,2717.45,APXMIDP
2025-07-14T09:30:00Z,APXMIDP,2025-07-14,22,72.42,3309.3,APXMIDP
2025-07-14T09:00:00Z,APXMIDP,2025-07-14,21,74.07,3328.65,APXMIDP
2025-07-14T08:30:00Z,APXMIDP,2025-07-14,20,75.12,3969.35,APXMIDP
2025-07-14T08:00:00Z,APXMIDP,2025-07-14,19,81.68,3944.6,APXMIDP
2025-07-14T07:30:00Z,APXMIDP,2025-07-14,18,76.7,3317.2,APXMIDP
2025-07-14T07:00:00Z,APXMIDP,2025-07-14,17,72.88,2775.25,APXMIDP
2025-07-14T06:30:00Z,APXMIDP,2025-07-14,16,82.5,2649.65,APXMIDP
2025-07-14T06:00:00Z,APXMIDP,2025-07-14,15,81.11,2323.4,APXMIDP
2025-07-14T05:30:00Z,APXMIDP,2025-07-14,14,87.16,1930.8,APXMIDP
2025-07-14T05:00:00Z,APXMIDP,2025-07-14,13,82.4,1750.0,APXMIDP
2025-07-14T04:30:00Z,APXMIDP,2025-07-14,12,72.98,1539.85,APXMIDP
2025-07-14T04:00:00Z,APXMIDP,2025-07-14,11,73.1,1562.25,APXMIDP
2025-07-14T03:30:00Z,APXMIDP,2025-07-14,10,79.24,1624.75,APXMIDP
2025-07-14T03:00:00Z,APXMIDP,2025-07-14,9,79.71,1524.65,APXMIDP
2025-07-14T02:30:00Z,APXMIDP,2025-07-14,8,78.81,1430.3,APXMIDP
2025-07-14T02:00:00Z,APXMIDP,2025-07-14,7,77.48,1392.3,APXMIDP
2025-07-14T01:30:00Z,APXMIDP,2025-07-14,6,78.31,1434.5,APXMIDP
2025-07-14T01:00:00Z,APXMIDP,2025-07-14,5,81.87,1375.8,APXMIDP
2025-07-14T00:30:00Z,APXMIDP,2025-07-14,4,78.26,1274.95,APXMIDP
2025-07-14T00:00:00Z,APXMIDP,2025-07-14,3,78.0,1088.1,APXMIDP
2025-07-13T23:30:00Z,APXMIDP,2025-07-14,2,85.04,1660.75,APXMIDP
2025-07-13T23:00:00Z,APXMIDP,2025-07-14,1,87.52,1662.05,APXMIDP
2025-07-13T22:30:00Z,APXMIDP,2025-07-13,48,82.77,1746.25,APXMIDP
2025-07-13T22:00:00Z,APXMIDP,2025-07-13,47,87.5,1605.6,APXMIDP
2025-07-13T21:30:00Z,APXMIDP,2025-07-13,46,96.22,2307.45,APXMIDP
2025-07-13T21:00:00Z,APXMIDP,2025-07-13,45,98.0,1931.95,APXMIDP
2025-07-13T20:30:00Z,APXMIDP,2025-07-13,44,98.77,2482.7,APXMIDP
2025-07-13T20:00:00Z,APXMIDP,2025-07-13,43,102.98,2393.15,APXMIDP
2025-07-13T19:30:00Z,APXMIDP,2025-07-13,42,98.01,2493.25,APXMIDP
2025-07-13T19:00:00Z,APXMIDP,2025-07-13,41,98.98,2480.1,APXMIDP
2025-07-13T18:30:00Z,APXMIDP,2025-07-13,40,94.99,2176.8,APXMIDP
2025-07-13T18:00:00Z,APXMIDP,2025-07-13,39,100.25,2400.15,APXMIDP
2025-07-13T17:30:00Z,APXMIDP,2025-07-13,38,91.01,3066.2,APXMIDP
2025-07-13T17:00:00Z,APXMIDP,2025-07-13,37,92.88,3130.2,APXMIDP
2025-07-13T16:30:00Z,APXMIDP,2025-07-13,36,83.3,3262.7,APXMIDP
2025-07-13T16:00:00Z,APXMIDP,2025-07-13,35,85.77,3554.5,APXMIDP
2025-07-13T15:30:00Z,APXMIDP,2025-07-13,34,78.69,3110.85,APXMIDP
2025-07-13T15:00:00Z,APXMIDP,2025-07-13,33,78.43,3287.4,APXMIDP
2025-07-13T14:30:00Z,APXMIDP,2025-07-13,32,70.87,3639.6,APXMIDP
2025-07-13T14:00:00Z,APXMIDP,2025-07-13,31,68.44,3343.35,APXMIDP
2025-07-13T13:30:00Z,APXMIDP,2025-07-13,30,58.45,3194.95,APXMIDP
2025-07-13T13:00:00Z,APXMIDP,2025-07-13,29,51.92,3063.7,APXMIDP
2025-07-13T12:30:00Z,APXMIDP,2025-07-13,28,49.29,3376.05,APXMIDP
2025-07-13T12:00:00Z,APXMIDP,2025-07-13,27,37.47,3187.6,APXMIDP
2025-07-13T11:30:00Z,APXMIDP,2025-07-13,26,48.68,2913.6,APXMIDP
2025-07-13T11:00:00Z,APXMIDP,2025-07-13,25,52.51,2345.95,APXMIDP
2025-07-13T10:30:00Z,APXMIDP,2025-07-13,24,53.45,1755.0,APXMIDP
2025-07-13T10:00:00Z,APXMIDP,2025-07-13,23,58.84,1884.4,APXMIDP
2025-07-13T09:30:00Z,APXMIDP,2025-07-13,22,63.27,1688.85,APXMIDP
2025-07-13T09:00:00Z,APXMIDP,2025-07-13,21,68.16,1625.05,APXMIDP
2025-07-13T08:30:00Z,APXMIDP,2025-07-13,20,68.9,1668.5,APXMIDP
2025-07-13T08:00:00Z,APXMIDP,2025-07-13,19,66.38,1776.0,APXMIDP
2025-07-13T07:30:00Z,APXMIDP,2025-07-13,18,74.09,1638.05,APXMIDP
2025-07-13T07:00:00Z,APXMIDP,2025-07-13,17,71.75,1479.2,APXMIDP
2025-07-13T06:30:00Z,APXMIDP,2025-07-13,16,69.49,1869.8,APXMIDP
2025-07-13T06:00:00Z,APXMIDP,2025-07-13,15,66.72,1741.35,APXMIDP
2025-07-13T05:30:00Z,APXMIDP,2025-07-13,14,77.45,2038.5,APXMIDP
2025-07-13T05:00:00Z,APXMIDP,2025-07-13,13,77.1,1909.3,APXMIDP
2025-07-13T04:30:00Z,APXMIDP,2025-07-13,12,80.85,1728.35,APXMIDP
2025-07-13T04:00:00Z,APXMIDP,2025-07-13,11,85.52,1893.35,APXMIDP
2025-07-13T03:30:00Z,APXMIDP,2025-07-13,10,86.75,1534.35,APXMIDP
2025-07-13T03:00:00Z,APXMIDP,2025-07-13,9,83.94,1330.05,APXMIDP
2025-07-13T02:30:00Z,APXMIDP,2025-07-13,8,81.99,1212.85,APXMIDP
2025-07-13T02:00:00Z,APXMIDP,2025-07-13,7,79.84,1215.35,APXMIDP
2025-07-13T01:30:00Z,APXMIDP,2025-07-13,6,86.29,1308.4,APXMIDP
2025-07-13T01:00:00Z,APXMIDP,2025-07-13,5,81.92,1226.2,APXMIDP
2025-07-13T00:30:00Z,APXMIDP,2025-07-13,4,80.85,1299.8,APXMIDP
2025-07-13T00:00:00Z,APXMIDP,2025-07-13,3,85.78,1235.15,APXMIDP
2025-07-12T23:30:00Z,APXMIDP,2025-07-13,2,87.65,1185.05,APXMIDP
2025-07-12T23:00:00Z,APXMIDP,2025-07-13,1,85.13,1191.3,APXMIDP
2025-07-12T22:30:00Z,APXMIDP,2025-07-12,48,83.4,1106.7,APXMIDP
2025-07-12T22:00:00Z,APXMIDP,2025-07-12,47,85.48,1364.35,APXMIDP
2025-07-12T21:30:00Z,APXMIDP,2025-07-12,46,90.0,2095.5,APXMIDP
2025-07-12T21:00:00Z,APXMIDP,2025-07-12,45,99.41,2112.55,APXMIDP
2025-07-12T20:30:00Z,APXMIDP,2025-07-12,44,105.26,1934.95,APXMIDP
2025-07-12T20:00:00Z,APXMIDP,2025-07-12,43,105.31,2180.8,APXMIDP
2025-07-12T19:30:00Z,APXMIDP,2025-07-12,42,99.03,2040.0,APXMIDP
2025-07-12T19:00:00Z,APXMIDP,2025-07-12,41,91.92,2005.2,APXMIDP
2025-07-12T18:30:00Z,APXMIDP,2025-07-12,40,101.18,1965.2,APXMIDP
2025-07-12T18:00:00Z,APXMIDP,2025-07-12,39,97.71,2146.35,APXMIDP
2025-07-12T17:30:00Z,APXMIDP,2025-07-12,38,84.29,2100.65,APXMIDP
2025-07-12T17:00:00Z,APXMIDP,2025-07-12,37,80.48,2135.45,APXMIDP
2025-07-12T16:30:00Z,APXMIDP,2025-07-12,36,78.92,2369.8,APXMIDP
2025-07-12T16:00:00Z,APXMIDP,2025-07-12,35,89.41,2229.2,APXMIDP
2025-07-12T15:30:00Z,APXMIDP,2025-07-12,34,70.52,2863.05,APXMIDP
2025-07-12T15:00:00Z,APXMIDP,2025-07-12,33,68.15,2540.3,APXMIDP
2025-07-12T14:30:00Z,APXMIDP,2025-07-12,32,60.44,2581.4,APXMIDP
2025-07-12T14:00:00Z,APXMIDP,2025-07-12,31,50.23,2343.55,APXMIDP
2025-07-12T13:30:00Z,APXMIDP,2025-07-12,30,50.62,3321.05,APXMIDP
2025-07-12T13:00:00Z,APXMIDP,2025-07-12,29,48.42,3072.6,APXMIDP
2025-07-12T12:30:00Z,APXMIDP,2025-07-12,28,49.32,3111.5,APXMIDP
2025-07-12T12:00:00Z,APXMIDP,2025-07-12,27,45.49,2756.25,APXMIDP
2025-07-12T11:30:00Z,APXMIDP,2025-07-12,26,58.07,2672.45,APXMIDP
2025-07-12T11:00:00Z,APXMIDP,2025-07-12,25,68.36,2695.15,APXMIDP
2025-07-12T10:30:00Z,APXMIDP,2025-07-12,24,68.21,2085.5,APXMIDP
2025-07-12T10:00:00Z,APXMIDP,2025-07-12,23,63.54,1789.1,APXMIDP
2025-07-12T09:30:00Z,APXMIDP,2025-07-12,22,76.46,2062.45,APXMIDP
2025-07-12T09:00:00Z,APXMIDP,2025-07-12,21,79.63,1971.85,APXMIDP
2025-07-12T08:30:00Z,APXMIDP,2025-07-12,20,77.54,1737.85,APXMIDP
2025-07-12T08:00:00Z,APXMIDP,2025-07-12,19,77.53,1895.3,APXMIDP
2025-07-12T07:30:00Z,APXMIDP,2025-07-12,18,87.92,1714.55,APXMIDP
2025-07-12T07:00:00Z,APXMIDP,2025-07-12,17,92.29,1333.3,APXMIDP
2025-07-12T06:30:00Z,APXMIDP,2025-07-12,16,89.06,1320.3,APXMIDP
2025-07-12T06:00:00Z,APXMIDP,2025-07-12,15,81.95,1349.55,APXMIDP
2025-07-12T05:30:00Z,APXMIDP,2025-07-12,14,84.46,1143.4,APXMIDP
2025-07-12T05:00:00Z,APXMIDP,2025-07-12,13,81.25,1066.8,APXMIDP
2025-07-12T04:30:00Z,APXMIDP,2025-07-12,12,83.27,989.5,APXMIDP
2025-07-12T04:00:00Z,APXMIDP,2025-07-12,11,82.74,895.7,APXMIDP
2025-07-12T03:30:00Z,APXMIDP,2025-07-12,10,86.37,1378.9,APXMIDP
2025-07-12T03:00:00Z,APXMIDP,2025-07-12,9,88.17,1261.0,APXMIDP
2025-07-12T02:30:00Z,APXMIDP,2025-07-12,8,88.6,1759.8,APXMIDP
2025-07-12T02:00:00Z,APXMIDP,2025-07-12,7,87.12,1843.3,APXMIDP
2025-07-12T01:30:00Z,APXMIDP,2025-07-12,6,83.86,1952.1,APXMIDP
2025-07-12T01:00:00Z,APXMIDP,2025-07-12,5,86.17,1863.7,APXMIDP
2025-07-12T00:30:00Z,APXMIDP,2025-07-12,4,86.59,2270.15,APXMIDP
2025-07-12T00:00:00Z,APXMIDP,2025-07-12,3,86.3,1987.0,APXMIDP
2025-07-11T23:30:00Z,APXMIDP,2025-07-12,2,87.63,1873.7,APXMIDP
2025-07-11T23:00:00Z,APXMIDP,2025-07-12,1,91.54,1900.65,APXMIDP
2025-07-11T22:30:00Z,APXMIDP,2025-07-11,48,88.56,1801.35,APXMIDP
2025-07-11T22:00:00Z,APXMIDP,2025-07-11,47,92.75,1965.7,APXMIDP
2025-07-11T21:30:00Z,APXMIDP,2025-07-11,46,88.47,2736.3,APXMIDP
2025-07-11T21:00:00Z,APXMIDP,2025-07-11,45,100.55,2598.75,APXMIDP
2025-07-11T20:30:00Z,APXMIDP,2025-07-11,44,109.08,2360.05,APXMIDP
2025-07-11T20:00:00Z,APXMIDP,2025-07-11,43,110.97,2490.3,APXMIDP
2025-07-11T19:30:00Z,APXMIDP,2025-07-11,42,112.55,3299.0,APXMIDP
2025-07-11T19:00:00Z,APXMIDP,2025-07-11,41,110.73,3078.9,APXMIDP
2025-07-11T18:30:00Z,APXMIDP,2025-07-11,40,105.49,2673.15,APXMIDP
2025-07-11T18:00:00Z,APXMIDP,2025-07-11,39,106.24,2945.5,APXMIDP
2025-07-11T17:30:00Z,APXMIDP,2025-07-11,38,92.72,2981.7,APXMIDP
2025-07-11T17:00:00Z,APXMIDP,2025-07-11,37,87.37,3216.55,APXMIDP
2025-07-11T16:30:00Z,APXMIDP,2025-07-11,36,76.86,2868.7,APXMIDP
2025-07-11T16:00:00Z,APXMIDP,2025-07-11,35,88.92,2685.7,APXMIDP
2025-07-11T15:30:00Z,APXMIDP,2025-07-11,34,75.51,2257.75,APXMIDP
2025-07-11T15:00:00Z,APXMIDP,2025-07-11,33,65.94,1460.45,APXMIDP
2025-07-11T14:30:00Z,APXMIDP,2025-07-11,32,65.35,1795.0,APXMIDP
2025-07-11T14:00:00Z,APXMIDP,2025-07-11,31,65.03,1355.05,APXMIDP
2025-07-11T13:30:00Z,APXMIDP,2025-07-11,30,69.05,1659.75,APXMIDP
2025-07-11T13:00:00Z,APXMIDP,2025-07-11,29,70.78,1793.05,APXMIDP
2025-07-11T12:30:00Z,APXMIDP,2025-07-11,28,69.29,1766.1,APXMIDP
2025-07-11T12:00:00Z,APXMIDP,2025-07-11,27,69.13,1723.6,APXMIDP
2025-07-11T11:30:00Z,APXMIDP,2025-07-11,26,69.74,1929.7,APXMIDP
2025-07-11T11:00:00Z,APXMIDP,2025-07-11,25,68.61,1613.05,APXMIDP
2025-07-11T10:30:00Z,APXMIDP,2025-07-11,24,69.53,1849.6,APXMIDP
2025-07-11T10:00:00Z,APXMIDP,2025-07-11,23,72.64,1879.4,APXMIDP
2025-07-11T09:30:00Z,APXMIDP,2025-07-11,22,75.32,1883.95,APXMIDP
2025-07-11T09:00:00Z,APXMIDP,2025-07-11,21,75.08,1870.3,APXMIDP
2025-07-11T08:30:00Z,APXMIDP,2025-07-11,20,84.11,1696.9,APXMIDP
2025-07-11T08:00:00Z,APXMIDP,2025-07-11,19,86.69,1813.55,APXMIDP
2025-07-11T07:30:00Z,APXMIDP,2025-07-11,18,85.47,1452.25,APXMIDP
2025-07-11T07:00:00Z,APXMIDP,2025-07-11,17,89.64,1387.25,APXMIDP
2025-07-11T06:30:00Z,APXMIDP,2025-07-11,16,93.55,1908.85,APXMIDP
2025-07-11T06:00:00Z,APXMIDP,2025-07-11,15,92.0,1982.8,APXMIDP
2025-07-11T05:30:00Z,APXMIDP,2025-07-11,14,91.39,1995.8,APXMIDP
2025-07-11T05:00:00Z,APXMIDP,2025-07-11,13,86.32,2010.15,APXMIDP
2025-07-11T04:30:00Z,APXMIDP,2025-07-11,12,81.69,1390.45,APXMIDP
2025-07-11T04:00:00Z,APXMIDP,2025-07-11,11,79.57,1423.1,APXMIDP
2025-07-11T03:30:00Z,APXMIDP,2025-07-11,10,78.5,1372.3,APXMIDP
2025-07-11T03:00:00Z,APXMIDP,2025-07-11,9,76.48,1379.55,APXMIDP
2025-07-11T02:30:00Z,APXMIDP,2025-07-11,8,81.57,1115.65,APXMIDP
2025-07-11T02:00:00Z,APXMIDP,2025-07-11,7,82.38,1141.35,APXMIDP
2025-07-11T01:30:00Z,APXMIDP,2025-07-11,6,82.35,1353.5,APXMIDP
2025-07-11T01:00:00Z,APXMIDP,2025-07-11,5,84.5,1280.1,APXMIDP
2025-07-11T00:30:00Z,APXMIDP,2025-07-11,4,84.11,1214.4,APXMIDP
2025-07-11T00:00:00Z,APXMIDP,2025-07-11,3,87.22,1015.4,APXMIDP
2025-07-10T23:30:00Z,APXMIDP,2025-07-11,2,87.03,1007.8,APXMIDP
2025-07-10T23:00:00Z,APXMIDP,2025-07-11,1,87.25,1303.35,APXMIDP
2025-07-10T22:30:00Z,APXMIDP,2025-07-10,48,87.59,1054.9,APXMIDP
2025-07-10T22:00:00Z,APXMIDP,2025-07-10,47,84.84,1520.25,APXMIDP
2025-07-10T21:30:00Z,APXMIDP,2025-07-10,46,95.41,2700.75,APXMIDP
2025-07-10T21:00:00Z,APXMIDP,2025-07-10,45,102.13,2688.8,APXMIDP
2025-07-10T20:30:00Z,APXMIDP,2025-07-10,44,101.13,2864.05,APXMIDP
2025-07-10T20:00:00Z,APXMIDP,2025-07-10,43,102.69,3693.7,APXMIDP
2025-07-10T19:30:00Z,APXMIDP,2025-07-10,42,111.3,4378.65,APXMIDP
2025-07-10T19:00:00Z,APXMIDP,2025-07-10,41,110.59,3971.3,APXMIDP
2025-07-10T18:30:00Z,APXMIDP,2025-07-10,40,110.24,3471.85,APXMIDP
2025-07-10T18:00:00Z,APXMIDP,2025-07-10,39,108.15,3464.0,APXMIDP
2025-07-10T17:30:00Z,APXMIDP,2025-07-10,38,92.01,3013.65,APXMIDP
2025-07-10T17:00:00Z,APXMIDP,2025-07-10,37,84.43,3015.35,APXMIDP
2025-07-10T16:30:00Z,APXMIDP,2025-07-10,36,77.6,2683.3,APXMIDP
2025-07-10T16:00:00Z,APXMIDP,2025-07-10,35,76.93,3031.65,APXMIDP
2025-07-10T15:30:00Z,APXMIDP,2025-07-10,34,73.74,2611.05,APXMIDP
2025-07-10T15:00:00Z,APXMIDP,2025-07-10,33,78.27,2883.3,APXMIDP
2025-07-10T14:30:00Z,APXMIDP,2025-07-10,32,80.55,2457.65,APXMIDP
2025-07-10T14:00:00Z,APXMIDP,2025-07-10,31,80.13,1961.4,APXMIDP
2025-07-10T13:30:00Z,APXMIDP,2025-07-10,30,73.72,2050.8,APXMIDP
2025-07-10T13:00:00Z,APXMIDP,2025-07-10,29,72.17,1825.45,APXMIDP
2025-07-10T12:30:00Z,APXMIDP,2025-07-10,28,73.75,2009.1,APXMIDP
2025-07-10T12:00:00Z,APXMIDP,2025-07-10,27,71.6,2053.5,APXMIDP
2025-07-10T11:30:00Z,APXMIDP,2025-07-10,26,70.9,2047.2,APXMIDP
2025-07-10T11:00:00Z,APXMIDP,2025-07-10,25,69.82,2052.6,APXMIDP
2025-07-10T10:30:00Z,APXMIDP,2025-07-10,24,69.51,2182.35,APXMIDP
2025-07-10T10:00:00Z,APXMIDP,2025-07-10,23,72.95,2221.4,APXMIDP
2025-07-10T09:30:00Z,APXMIDP,2025-07-10,22,77.07,2425.1,APXMIDP
2025-07-10T09:00:00Z,APXMIDP,2025-07-10,21,74.35,1972.85,APXMIDP
2025-07-10T08:30:00Z,APXMIDP,2025-07-10,20,67.73,1569.35,APXMIDP
2025-07-10T08:00:00Z,APXMIDP,2025-07-10,19,71.35,1725.15,APXMIDP
2025-07-10T07:30:00Z,APXMIDP,2025-07-10,18,80.18,2394.5,APXMIDP
2025-07-10T07:00:00Z,APXMIDP,2025-07-10,17,78.21,1831.4,APXMIDP
2025-07-10T06:30:00Z,APXMIDP,2025-07-10,16,83.05,1968.5,APXMIDP
2025-07-10T06:00:00Z,APXMIDP,2025-07-10,15,78.96,1994.55,APXMIDP
2025-07-10T05:30:00Z,APXMIDP,2025-07-10,14,75.33,1801.85,APXMIDP
2025-07-10T05:00:00Z,APXMIDP,2025-07-10,13,71.24,1747.7,APXMIDP
2025-07-10T04:30:00Z,APXMIDP,2025-07-10,12,67.43,1590.8,APXMIDP
2025-07-10T04:00:00Z,APXMIDP,2025-07-10,11,66.19,1550.95,APXMIDP
2025-07-10T03:30:00Z,APXMIDP,2025-07-10,10,64.37,1360.6,APXMIDP
2025-07-10T03:00:00Z,APXMIDP,2025-07-10,9,70.62,1544.3,APXMIDP
2025-07-10T02:30:00Z,APXMIDP,2025-07-10,8,73.97,1088.15,APXMIDP
2025-07-10T02:00:00Z,APXMIDP,2025-07-10,7,69.14,1139.65,APXMIDP
2025-07-10T01:30:00Z,APXMIDP,2025-07-10,6,75.11,1449.25,APXMIDP
2025-07-10T01:00:00Z,APXMIDP,2025-07-10,5,77.48,1321.8,APXMIDP
2025-07-10T00:30:00Z,APXMIDP,2025-07-10,4,73.52,929.0,APXMIDP
2025-07-10T00:00:00Z,APXMIDP,2025-07-10,3,80.01,1220.3,APXMIDP
2025-07-09T23:30:00Z,APXMIDP,2025-07-10,2,84.07,1635.4,APXMIDP
2025-07-09T23:00:00Z,APXMIDP,2025-07-10,1,87.38,1771.95,APXMIDP
2025-07-09T22:30:00Z,APXMIDP,2025-07-09,48,85.48,2076.45,APXMIDP
2025-07-09T22:00:00Z,APXMIDP,2025-07-09,47,85.46,2108.4,APXMIDP
2025-07-09T21:30:00Z,APXMIDP,2025-07-09,46,95.65,3115.05,APXMIDP
2025-07-09T21:00:00Z,APXMIDP,2025-07-09,45,98.67,2589.8,APXMIDP
2025-07-09T20:30:00Z,APXMIDP,2025-07-09,44,104.22,3217.9,APXMIDP
2025-07-09T20:00:00Z,APXMIDP,2025-07-09,43,105.8,2892.15,APXMIDP
2025-07-09T19:30:00Z,APXMIDP,2025-07-09,42,104.36,3402.05,APXMIDP
2025-07-09T19:00:00Z,APXMIDP,2025-07-09,41,101.97,3640.1,APXMIDP
2025-07-09T18:30:00Z,APXMIDP,2025-07-09,40,98.57,3358.35,APXMIDP
2025-07-09T18:00:00Z,APXMIDP,2025-07-09,39,95.2,3656.45,APXMIDP
2025-07-09T17:30:00Z,APXMIDP,2025-07-09,38,82.2,3143.35,APXMIDP
2025-07-09T17:00:00Z,APXMIDP,2025-07-09,37,82.39,3191.5,APXMIDP
2025-07-09T16:30:00Z,APXMIDP,2025-07-09,36,75.66,3082.75,APXMIDP
2025-07-09T16:00:00Z,APXMIDP,2025-07-09,35,74.83,2946.95,APXMIDP
2025-07-09T15:30:00Z,APXMIDP,2025-07-09,34,69.94,4020.75,APXMIDP
2025-07-09T15:00:00Z,APXMIDP,2025-07-09,33,74.58,3274.0,APXMIDP
2025-07-09T14:30:00Z,APXMIDP,2025-07-09,32,74.6,2777.85,APXMIDP
2025-07-09T14:00:00Z,APXMIDP,2025-07-09,31,76.0,2162.55,APXMIDP
2025-07-09T13:30:00Z,APXMIDP,2025-07-09,30,75.66,2710.9,APXMIDP
2025-07-23T14:00:00Z,APXMIDP,2025-07-23,31,84.41,2741.95,APXMIDP
2025-07-23T13:30:00Z,APXMIDP,2025-07-23,30,80.84,3621.35,APXMIDP
2025-07-23T13:00:00Z,APXMIDP,2025-07-23,29,79.63,3844.15,APXMIDP
2025-07-23T12:30:00Z,APXMIDP,2025-07-23,28,77.57,3402.15,APXMIDP
2025-07-23T12:00:00Z,APXMIDP,2025-07-23,27,77.8,3193.55,APXMIDP
2025-07-23T11:30:00Z,APXMIDP,2025-07-23,26,78.25,3155.35,APXMIDP
2025-07-23T11:00:00Z,APXMIDP,2025-07-23,25,72.94,2878.75,APXMIDP
2025-07-23T10:30:00Z,APXMIDP,2025-07-23,24,73.78,3091.25,APXMIDP
2025-07-23T10:00:00Z,APXMIDP,2025-07-23,23,76.43,2826.75,APXMIDP
2025-07-23T09:30:00Z,APXMIDP,2025-07-23,22,85.14,2536.55,APXMIDP
2025-07-23T09:00:00Z,APXMIDP,2025-07-23,21,91.35,2581.85,APXMIDP
2025-07-23T08:30:00Z,APXMIDP,2025-07-23,20,107.16,2742.95,APXMIDP
2025-07-23T08:00:00Z,APXMIDP,2025-07-23,19,101.78,1811.75,APXMIDP
2025-07-23T07:30:00Z,APXMIDP,2025-07-23,18,97.2,1785.25,APXMIDP
2025-07-23T07:00:00Z,APXMIDP,2025-07-23,17,95.44,1871.35,APXMIDP
2025-07-23T06:30:00Z,APXMIDP,2025-07-23,16,88.32,2073.6,APXMIDP
2025-07-23T06:00:00Z,APXMIDP,2025-07-23,15,82.46,1912.4,APXMIDP
2025-07-23T05:30:00Z,APXMIDP,2025-07-23,14,83.31,1938.25,APXMIDP
2025-07-23T05:00:00Z,APXMIDP,2025-07-23,13,84.24,1879.45,APXMIDP
2025-07-23T04:30:00Z,APXMIDP,2025-07-23,12,81.07,1424.3,APXMIDP
2025-07-23T04:00:00Z,APXMIDP,2025-07-23,11,77.34,1739.9,APXMIDP
2025-07-23T03:30:00Z,APXMIDP,2025-07-23,10,70.4,1434.2,APXMIDP
2025-07-23T03:00:00Z,APXMIDP,2025-07-23,9,71.75,1318.7,APXMIDP
2025-07-23T02:30:00Z,APXMIDP,2025-07-23,8,72.09,1434.0,APXMIDP
2025-07-23T02:00:00Z,APXMIDP,2025-07-23,7,72.35,1655.85,APXMIDP
2025-07-23T01:30:00Z,APXMIDP,2025-07-23,6,72.28,1781.25,APXMIDP
2025-07-23T01:00:00Z,APXMIDP,2025-07-23,5,73.32,1706.25,APXMIDP
2025-07-23T00:30:00Z,APXMIDP,2025-07-23,4,68.76,1860.7,APXMIDP
2025-07-23T00:00:00Z,APXMIDP,2025-07-23,3,71.12,1870.5,APXMIDP
2025-07-22T23:30:00Z,APXMIDP,2025-07-23,2,69.17,1571.15,APXMIDP
2025-07-22T23:00:00Z,APXMIDP,2025-07-23,1,71.14,1485.5,APXMIDP
2025-07-22T22:30:00Z,APXMIDP,2025-07-22,48,73.91,2031.3,APXMIDP
2025-07-22T22:00:00Z,APXMIDP,2025-07-22,47,70.62,1779.9,APXMIDP
2025-07-22T21:30:00Z,APXMIDP,2025-07-22,46,82.38,2346.05,APXMIDP
2025-07-22T21:00:00Z,APXMIDP,2025-07-22,45,88.04,2253.1,APXMIDP
2025-07-22T20:30:00Z,APXMIDP,2025-07-22,44,89.69,2122.0,APXMIDP
2025-07-22T20:00:00Z,APXMIDP,2025-07-22,43,90.44,2281.7,APXMIDP
2025-07-22T19:30:00Z,APXMIDP,2025-07-22,42,95.73,2667.35,APXMIDP
2025-07-22T19:00:00Z,APXMIDP,2025-07-22,41,94.33,2787.8,APXMIDP
2025-07-22T18:30:00Z,APXMIDP,2025-07-22,40,94.92,2975.35,APXMIDP
2025-07-22T18:00:00Z,APXMIDP,2025-07-22,39,94.12,3100.5,APXMIDP
2025-07-22T17:30:00Z,APXMIDP,2025-07-22,38,94.07,3597.65,APXMIDP
2025-07-22T17:00:00Z,APXMIDP,2025-07-22,37,93.14,3582.05,APXMIDP
2025-07-22T16:30:00Z,APXMIDP,2025-07-22,36,87.65,3580.7,APXMIDP
2025-07-22T16:00:00Z,APXMIDP,2025-07-22,35,89.41,3514.7,APXMIDP
2025-07-22T15:30:00Z,APXMIDP,2025-07-22,34,88.61,3776.45,APXMIDP
2025-07-22T15:00:00Z,APXMIDP,2025-07-22,33,86.73,3677.05,APXMIDP
2025-07-22T14:30:00Z,APXMIDP,2025-07-22,32,86.78,3749.3,APXMIDP
2025-07-22T14:00:00Z,APXMIDP,2025-07-22,31,85.38,2980.6,APXMIDP
2025-07-22T13:30:00Z,APXMIDP,2025-07-22,30,87.79,3206.7,APXMIDP
2025-07-22T13:00:00Z,APXMIDP,2025-07-22,29,87.97,2965.5,APXMIDP
2025-07-22T12:30:00Z,APXMIDP,2025-07-22,28,90.06,2589.2,APXMIDP
2025-07-22T12:00:00Z,APXMIDP,2025-07-22,27,91.37,2633.0,APXMIDP
2025-07-22T11:30:00Z,APXMIDP,2025-07-22,26,96.79,2524.0,APXMIDP
2025-07-22T11:00:00Z,APXMIDP,2025-07-22,25,96.67,2380.95,APXMIDP
2025-07-22T10:30:00Z,APXMIDP,2025-07-22,24,91.59,2299.5,APXMIDP
2025-07-22T10:00:00Z,APXMIDP,2025-07-22,23,91.34,2368.1,APXMIDP
2025-07-22T09:30:00Z,APXMIDP,2025-07-22,22,94.95,1810.65,APXMIDP
2025-07-22T09:00:00Z,APXMIDP,2025-07-22,21,93.91,1980.35,APXMIDP
2025-07-22T08:30:00Z,APXMIDP,2025-07-22,20,93.23,1931.75,APXMIDP
2025-07-22T08:00:00Z,APXMIDP,2025-07-22,19,95.42,2095.45,APXMIDP
2025-07-22T07:30:00Z,APXMIDP,2025-07-22,18,94.29,1922.4,APXMIDP
